event_id,mean_event_pct,mean_baseline_pct,mean_diff_pct
NVS_20010925,2.781625,0.03592258064516126,2.745702419354839
PFE_20160819,0.18383333333333332,0.08767428571428575,0.09615904761904759
IRWD_20170818,-0.8037333333333334,-0.4006342857142857,-0.4030990476190477
ASND_20210825,5.41754,-0.42145882352941166,5.838998823529411
NVS_20211222,0.2218,-0.14707352941176471,0.3688735294117647
SNY_20040401,0.53625,-0.12111176470588236,0.6573617647058824
RETA_20230228,40.60765,0.9150705882352943,39.692579411764704
AZN_20050428,0.33340000000000003,0.2310470588235294,0.10235294117647062
TEVA_20160929,-2.1757,-0.07070882352941175,-2.104991176470588
GENZ_20060428,0.5803333333333333,-0.23010857142857147,0.8104419047619047
GSK_20230915,0.5165000000000001,0.0739171428571429,0.44258285714285706
PHAT_20240717,-1.0956199999999998,0.0016999999999999437,-1.0973199999999999
VERO_20191220,-7.313533333333335,-2.3760149999999993,-4.937518333333335
BMY_20110325,1.2638333333333334,0.020451428571428596,1.2433819047619046
JNJ_20180214,0.55526,-0.099665625,0.654925625
ATHN_20091203,2.7731,0.40215428571428585,2.370945714285714
KEY_20090501,-1.0057333333333331,0.6251457142857144,-1.6308790476190476
NVS_20230316,0.17900000000000005,-0.21374848484848483,0.39274848484848485
LLY_20031121,-0.6070333333333333,0.2529444444444444,-0.8599777777777777
NVS_20231205,-0.5589500000000001,0.06274285714285711,-0.6216928571428572
ABBV_20170607,0.7108800000000001,0.05529117647058826,0.6555888235294117
CTXR_20240807,-2.6097799999999998,1.4556250000000002,-4.065405
BMY_20021231,1.3823999999999999,-0.09041428571428571,1.4728142857142854
NVS_20040227,-0.7186333333333333,0.18953939393939384,-0.9081727272727272
XERS_20190910,-0.842625,-0.1594583333333333,-0.6831666666666667
TAK_20230927,-0.06625999999999999,0.19118823529411763,-0.25744823529411764
NVS_20071029,0.6549333333333334,0.0311628571428571,0.6237704761904762
GILD_20210610,0.500975,0.05030571428571428,0.45066928571428566
NVS_20240412,-0.8013666666666667,-0.04122058823529412,-0.7601460784313726
NVS_20100921,0.262725,0.27255999999999997,-0.009835000000000009
JAZZ_20200721,1.163225,-0.08035000000000003,1.243575
ABBV_20210928,0.19012500000000002,-0.2678571428571428,0.4579821428571428
LLY_20220513,0.8021666666666667,0.25426,0.5479066666666667
HRTX_20210512,-3.3149400000000004,0.13927647058823525,-3.454216470588235
AMGN_20190409,-0.4231500000000001,0.11581999999999996,-0.5389700000000001
TNXP_20160128,-1.5463,-4.036860000000001,2.4905600000000008
JNJ_20060623,-0.11193333333333336,0.16344857142857142,-0.27538190476190477
BLRX_20230908,-5.080566666666667,-0.6519527777777776,-4.428613888888889
AZN_20071115,0.6208,0.019968571428571356,0.6008314285714287
CALT_20211215,6.10082,-0.6057205882352945,6.706540588235295
MGNX_20201216,2.66974,-0.0031176470588233822,2.672857647058823
PHAT_20231101,0.6058000000000002,-1.2571647058823532,1.8629647058823535
PFE_20200227,-0.896475,-0.1851393939393939,-0.7113356060606061
LLY_20180531,0.626875,0.19612000000000002,0.430755
MRNS_20220318,11.1282,-1.0500970588235297,12.178297058823528
JNJ_20040316,0.13435,0.09013529411764709,0.04421470588235292
NVS_20100826,0.9337,0.0873705882352941,0.8463294117647059
FOLD_20200526,-1.2716333333333334,0.6735285714285713,-1.9451619047619046
HSP_20080507,-0.45817999999999987,-0.01894411764705884,-0.43923588235294103
AZN_20230428,-1.0797,0.30216571428571426,-1.3818657142857145
EPZM_20200618,-0.5809500000000001,-0.018991176470588293,-0.5619588235294117
JNJ_20090925,-0.2515,-0.02977142857142858,-0.2217285714285714
JAZZ_20210630,0.05368000000000005,0.23579117647058828,-0.18211117647058822
JNJ_20010810,0.6442666666666667,0.1171628571428571,0.5271038095238095
LXRX_20230526,1.4581666666666666,0.8630257142857145,0.5951409523809521
TGTX_20210205,3.7113666666666663,1.9835333333333336,1.7278333333333327
PTCT_20170209,-1.3254,0.07418124999999985,-1.39958125
AMGN_20240823,0.03159999999999997,0.11965428571428573,-0.08805428571428575
STE_20230822,0.07987500000000002,0.2105914285714286,-0.13071642857142857
MYL_20190911,1.1463999999999999,0.10185428571428572,1.0445457142857142
JNJ_20200501,-0.6863666666666667,0.4374542857142858,-1.1238209523809526
NOVN_20060406,-0.12730000000000005,0.4670264705882353,-0.5943264705882354
TEVA_20230217,-0.6158333333333335,0.6621151515151515,-1.277948484848485
HSP_20110804,-1.0428,-0.0517235294117647,-0.9910764705882353
AMGN_20160923,0.2741,0.12954571428571438,0.14455428571428566
NVS_20010301,1.6097000000000001,-0.1441090909090909,1.7538090909090909
OCUL_20181130,7.456166666666668,-0.6915833333333334,8.14775
BPMC_20201201,-1.625575,0.12979166666666658,-1.7553666666666665
UTHR_20090730,1.785525,0.14170294117647061,1.6438220588235293
BMY_20220909,0.7287333333333333,-0.3257861111111111,1.0545194444444443
TEVA_20200313,-3.1930999999999994,0.8516941176470592,-4.044794117647059
EGRX_20180515,1.14585,0.1957914285714286,0.9500585714285714
VRTY_20010629,2.6487333333333334,-0.2525942857142857,2.901327619047619
ALIM_20181012,0.6502333333333333,0.11031428571428578,0.5399190476190475
XEL_20170705,-0.103075,0.15689117647058823,-0.25996617647058823
ACTG_20200226,-2.3380400000000003,-0.2381484848484848,-2.0998915151515156
SIGA_20220518,13.10368,0.08491470588235296,13.018765294117648
REGN_20170328,0.894725,0.3303828571428571,0.5643421428571429
AADI_20211122,-2.4905,-1.056252777777778,-1.4342472222222222
AQST_20220830,-2.3629249999999997,2.604014285714286,-4.966939285714286
BMY_20110615,0.05234000000000001,0.0135060606060606,0.038833939393939414
YMAB_20201125,4.220550000000001,0.7858114285714285,3.4347385714285723
BDSI_20170323,-1.943775,0.21281470588235296,-2.156589705882353
PDLI_20171214,1.145025,-0.4393735294117647,1.5843985294117644
SLXP_20060802,0.41416000000000003,-0.4041529411764705,0.8183129411764707
HSP_20110308,0.36982499999999996,-0.06273823529411768,0.43256323529411767
GENZ_20090812,1.004,-0.3247735294117646,1.3287735294117646
LLY_20021126,1.7973333333333334,0.20464999999999997,1.5926833333333335
VNDA_20090506,126.92992000000001,0.5866882352941175,126.3432317647059
RDY_20200514,-0.9329000000000001,0.8320176470588234,-1.7649176470588235
BMY_20220318,0.6048666666666667,0.17462647058823524,0.4302401960784314
LLY_20211217,2.5291333333333337,0.11844571428571438,2.410687619047619
DNA_20030620,-0.8963333333333333,2.189497142857143,-3.085830476190476
SLXP_20060227,-0.7177666666666668,0.12002941176470586,-0.8377960784313727
AZN_20101105,-0.09903333333333333,0.04979428571428568,-0.14882761904761901
TAK_20210915,0.31134,-0.0012771428571428359,0.3126171428571428
FMS_20010402,-1.5793666666666668,-0.6114264705882353,-0.9679401960784314
JNJ_20170713,0.20002500000000004,0.22070882352941174,-0.020683823529411706
GSK_20210422,-0.15232500000000004,0.18814411764705882,-0.34046911764705884
INCY_20240814,0.35581999999999997,0.16398437499999996,0.191835625
SNTS_20060324,-0.4622,0.459202857142857,-0.921402857142857
MYL_20171201,1.1343666666666667,0.47440833333333354,0.6599583333333333
AZN_20221110,0.74325,-0.08561999999999997,0.82887
NVO_20171220,0.34215999999999996,0.09688823529411764,0.24527176470588233
AZN_20110228,0.302,0.29546571428571433,0.006534285714285661
PFE_20020927,0.7881666666666669,0.11729142857142855,0.6708752380952383
REGN_20111118,-1.989566666666667,-0.20068888888888883,-1.788877777777778
GILD_20201022,0.09182499999999999,-0.0812705882352941,0.17309558823529408
MRNS_20220727,-1.02516,0.5842687500000001,-1.6094287500000002
ACAD_20230310,0.02646666666666668,0.36677941176470596,-0.34031274509803927
XEL_20201020,-0.590025,0.17856571428571422,-0.7685907142857142
PSO_20110608,0.34762,0.09058235294117652,0.2570376470588235
NVO_20200828,-0.3154666666666667,0.0666085714285714,-0.3820752380952381
BCRX_20201203,4.8679,0.7975542857142859,4.070345714285714
UTHR_20220523,6.694866666666667,0.07534857142857143,6.619518095238096
GSK_20060608,-0.515425,0.2577264705882353,-0.7731514705882353
BHC_20001127,-0.25096666666666667,-0.4042777777777779,0.15331111111111123
GCO_20230414,-1.1118333333333335,-0.534655882352941,-0.5771774509803923
WSM_20240731,-2.04842,0.0720757575757576,-2.1204957575757577
NVS_20001222,-0.13110000000000002,0.2854885714285714,-0.4165885714285714
AMPH_20230307,-0.514825,0.44095588235294125,-0.9557808823529412
PFE_20230623,-0.8886,0.020031428571428513,-0.9086314285714285
EGRX_20200208,-0.3653,0.0075575757575757465,-0.3728575757575757
ACER_20221222,4.31975,1.9054617647058822,2.4142882352941175
APLS_20230217,2.457,0.15486060606060614,2.3021393939393935
SNTS_20041221,-1.84075,0.20979428571428582,-2.050544285714286
JNJ_20001130,0.11237499999999997,0.057765714285714254,0.05460928571428572
VRX_20170215,1.37652,0.06575937500000001,1.3107606250000001
NVS_20090330,1.0525666666666664,-0.22357999999999992,1.2761466666666663
GENZ_20100524,0.4594999999999999,-0.17331428571428567,0.6328142857142856
MRTX_20221212,1.5771333333333335,0.8897942857142858,0.6873390476190477
NVO_20061229,-0.2591333333333333,0.3514828571428572,-0.6106161904761905
TEVA_20090807,-1.2412333333333332,0.19738571428571422,-1.4386190476190475
ABBV_20220824,-0.7825199999999999,-0.15948823529411776,-0.6230317647058822
PDLI_20080118,-1.0091,-0.29851515151515157,-0.7105848484848486
TEVA_20000915,-0.024999999999999953,0.3390085714285716,-0.3640085714285715
BMY_20200325,1.82436,-0.4283382352941176,2.252698235294117
PFE_20170817,-0.48215,0.08949117647058824,-0.5716411764705883
JNJ_20090424,-0.9813333333333334,-0.17005428571428574,-0.8112790476190476
NVS_20190318,0.06836666666666667,0.1438794117647059,-0.07551274509803922
MRK_20111007,0.2761666666666667,0.047534285714285716,0.22863238095238098
JNJ_20230811,0.13076666666666664,0.14484117647058817,-0.014074509803921526
BMY_20030620,-0.18630000000000008,0.4914057142857144,-0.6777057142857145
PFE_20031114,2.4942,-0.018361111111111064,2.5125611111111112
PMC_20040130,-1.1994999999999998,0.1603545454545455,-1.3598545454545454
BMRN_20050531,-1.0383666666666669,0.9156694444444443,-1.9540361111111113
BMY_20091105,0.9855499999999999,0.07597352941176475,0.9095764705882352
JAZZ_20200615,1.8534333333333333,0.3733314285714286,1.4801019047619048
TNXP_20190125,0.8853666666666664,-0.5144031249999996,1.399769791666666
HRTX_20220916,-0.14646666666666672,1.1291571428571434,-1.2756238095238102
JNJ_20190412,0.10133333333333333,0.15976,-0.05842666666666669
NVS_20010510,0.7447749999999999,-0.12315882352941171,0.8679338235294116
NVO_20000620,0.338825,0.6476441176470589,-0.3088191176470589
LLY_20090522,-0.18209999999999998,0.2524742857142857,-0.43457428571428564
LNTH_20210526,2.71058,0.22379705882352943,2.486782941176471
MYL_20180228,-0.2246800000000001,0.007400000000000047,-0.23208000000000012
VRTX_20180807,0.07772500000000002,0.5158571428571429,-0.43813214285714286
GILD_20011026,0.8161333333333335,0.2723034482758621,0.5438298850574714
PFE_20220114,-1.0307666666666666,0.4179470588235292,-1.4487137254901958
GSK_20230201,-0.26548,0.016996874999999984,-0.282476875
ALNY_20201123,0.21056666666666668,-0.005952777777777766,0.21651944444444443
TAK_20211123,-0.8625333333333334,-0.458086111111111,-0.40444722222222235
MYL_20180205,-1.2953,0.6725303030303031,-1.9678303030303033
ABBV_20211028,1.4119,-0.21578235294117643,1.6276823529411764
TRVN_20200807,-5.244533333333334,1.5495314285714288,-6.794064761904763
INCY_20111116,-0.5080399999999999,-0.21414857142857147,-0.2938914285714285
AMGN_20240516,0.5115250000000001,0.45646470588235294,0.055060294117647166
JNJ_20180717,0.022524999999999976,0.06980882352941177,-0.04728382352941179
BIIB_20210607,13.7155,0.004363888888888857,13.711136111111111
AMGN_20020131,0.729425,-0.5739363636363636,1.3033613636363635
ABBV_20210610,0.536075,0.1862999999999999,0.34977500000000006
AZPN_20001220,2.9415999999999998,-0.4460000000000003,3.3876000000000004
CRMD_20231115,4.65142,-0.2788885714285714,4.930308571428571
BAX_20081224,-0.398625,-0.36852058823529404,-0.030104411764705994
ACAD_20160429,-0.3276,1.880064705882353,-2.207664705882353
RDY_20200730,3.208125,0.11535882352941183,3.092766176470588
ALKS_20180629,-0.9100000000000003,0.37784,-1.28784
AZN_20170501,0.2784,0.0604942857142857,0.2179057142857143
BMY_20051227,0.27846666666666664,0.05000857142857143,0.22845809523809524
ALC_20071129,1.09795,-0.8086628571428569,1.9066128571428569
NVO_20100125,2.6203,0.13463333333333333,2.4856666666666665
ALVO_20230509,-1.07815,-0.6378171428571427,-0.4403328571428572
AMRX_20240726,0.046300000000000015,0.4258272727272728,-0.37952727272727277
PFE_20060329,-0.8585799999999999,0.08079705882352944,-0.9393770588235293
PFE_20021226,-1.4745333333333333,-0.11120294117647057,-1.3633303921568627
AZN_20200723,-1.237825,-0.06661515151515145,-1.1712098484848488
EVFM_20200522,0.6414333333333334,0.7864628571428571,-0.1450295238095237
AUPH_20210122,2.9950999999999994,0.003663636363636369,2.991436363636363
TEVA_20081020,0.11383333333333331,-0.4467771428571428,0.5606104761904761
CPIX_20110208,0.5287499999999999,-0.5766029411764708,1.1053529411764709
SCPH_20221007,-5.884999999999999,0.02493428571428571,-5.909934285714285
BMY_20050107,-0.17329999999999998,0.18802941176470583,-0.36132941176470584
GBT_20191125,5.682933333333332,-0.2618861111111111,5.944819444444444
AMRX_20180802,0.5643499999999999,-0.17984411764705896,0.7441941176470589
PFE_20191105,-0.73525,0.036736111111111115,-0.771986111111111
PBYI_20170717,2.3460666666666667,2.8980647058823537,-0.5519980392156867
LLY_20010226,1.5186666666666668,-0.4577235294117647,1.9763901960784314
AZN_20231221,0.12937500000000002,-0.021,0.15037500000000004
AZN_20171031,0.4674000000000001,0.43431714285714285,0.03308285714285729
ANIP_20220114,-1.3751666666666669,0.13282647058823527,-1.5079931372549022
AMGN_20210528,-0.5553666666666668,0.027157142857142838,-0.5825238095238096
LLY_20040204,1.37664,0.03823124999999994,1.3384087500000001
LQDA_20211104,2.103525,0.8624764705882353,1.2410485294117646
BGNE_20240313,1.4893400000000006,-0.11471212121212104,1.6040521212121215
IPXL_20010917,-5.011533333333333,0.5970228571428571,-5.608556190476191
RIGL_20221201,4.520425,-1.1050971428571426,5.625522142857143
SNY_20161121,-0.49196666666666666,0.24808611111111117,-0.7400527777777779
COLL_20160426,-0.14897499999999997,-0.031039999999999957,-0.11793500000000003
EPZM_20200123,-4.001049999999999,1.277746875,-5.278796874999999
MRK_20001208,-0.026900000000000073,0.5518400000000001,-0.5787400000000003
JNJ_20221025,0.5311,-0.03921999999999999,0.57032
TEVA_20210730,2.8599,-0.6107058823529413,3.4706058823529418
ACRS_20171214,-0.61175,-0.43431176470588256,-0.17743823529411742
NVO_20000607,-0.41218,0.5329088235294118,-0.9450888235294118
MDGL_20180613,1.3262200000000002,4.237147058823529,-2.910927058823529
NVS_20090428,0.7204,0.033648571428571354,0.6867514285714287
TEVA_20200821,-1.9040666666666664,-0.13747428571428574,-1.7665923809523805
MIRM_20210929,0.9677,0.6844470588235293,0.2832529411764707
XEL_20160607,0.30269999999999997,0.015561111111111125,0.28713888888888883
JNJ_20090731,-0.010833333333333355,0.19945428571428578,-0.21028761904761914
SNY_20200302,3.0673999999999997,0.04047647058823532,3.0269235294117642
MRK_20190716,0.916325,0.2552382352941177,0.6610867647058822
AMPH_20041026,0.40025,0.17017714285714286,0.23007285714285713
OYST_20211015,2.8287666666666667,-0.6202057142857142,3.448972380952381
INCY_20210921,-2.0352750000000004,-0.2790085714285714,-1.7562664285714287
DNA_20040226,3.2102749999999998,0.11982727272727269,3.090447727272727
LLY_20180226,-0.7215666666666666,-0.2205529411764706,-0.5010137254901961
ALNY_20220613,0.8883333333333333,-0.7975617647058824,1.6858950980392158
AZN_20010213,-0.018674999999999962,-0.19213636363636363,0.1734613636363637
EXEL_20031009,-0.43507499999999993,0.45155882352941173,-0.8866338235294117
LLY_20191011,0.36506666666666665,-0.023639999999999987,0.38870666666666664
GENZ_20010507,1.2886333333333333,0.4144714285714286,0.8741619047619047
INCY_20200417,3.1180333333333334,0.3119542857142857,2.806079047619048
MRK_20160128,-0.09830000000000004,-0.31327,0.21496999999999997
BMY_20200901,-0.93325,0.15240857142857142,-1.0856585714285714
TARS_20230724,-5.735666666666666,0.3051727272727271,-6.040839393939393
GENZ_20000712,-0.2935000000000001,0.5518382352941177,-0.8453382352941179
TEVA_20041029,0.6651,-0.45723142857142857,1.1223314285714285
BHC_20231020,-1.9378666666666666,-0.21876285714285715,-1.7191038095238094
EXEL_20190523,0.9873500000000001,-0.4461617647058824,1.4335117647058824
AZPN_20040510,-2.0021,-0.2255,-1.7766
CPRX_20231026,-0.8921750000000003,-0.29791470588235297,-0.5942602941176472
AMRX_20220413,-1.93645,-0.2868588235294119,-1.649591176470588
PFE_20171213,0.8078399999999999,0.029211764705882347,0.7786282352941176
CHRS_20231027,-6.830533333333334,-0.44317999999999996,-6.387353333333334
AMPH_20190724,0.35582,-0.1320666666666666,0.48788666666666664
NVS_20240424,0.6525199999999999,-0.1961088235294118,0.8486288235294117
TARO_20000412,-4.65618,-0.42042941176470594,-4.235750588235295
LLY_20240410,-0.83924,0.16990000000000005,-1.00914
PFE_20021017,2.0125,-0.40378235294117665,2.416282352941177
HRTX_20160809,1.75115,-0.4010771428571429,2.152227142857143
JNJ_20000801,0.942625,0.16641714285714285,0.7762078571428572
ACTG_20200702,0.5787333333333333,1.4944764705882352,-0.915743137254902
MRK_20071012,-0.0722333333333333,0.11318285714285717,-0.18541619047619048
TEVA_20170127,2.0001333333333333,-0.307,2.3071333333333333
HALO_20230620,0.46710000000000007,0.047045714285714316,0.4200542857142857
NVO_20050616,0.377075,-0.3739882352941175,0.7510632352941176
PFE_20230814,-0.5159,-0.30521176470588235,-0.21068823529411768
PFE_20020611,0.633975,-0.30537428571428565,0.9393492857142857
PFE_20210621,0.21333333333333337,0.11572571428571429,0.0976076190476191
SNY_20090701,1.5137249999999998,0.48309411764705884,1.0306308823529409
PFE_20220502,0.40943333333333337,0.0990885714285714,0.3103447619047619
MYL_20170802,-3.17018,0.017799999999999958,-3.18798
AZN_20110720,-0.03856000000000005,-0.06288181818181823,0.024321818181818177
SRPT_20210225,1.169275,-1.3213424242424243,2.490617424242424
PFE_20181102,0.03949999999999995,0.19636857142857145,-0.1568685714285715
SRPT_20191212,6.604450000000001,0.9071029411764704,5.697347058823531
XELA_20190415,-2.414933333333334,-0.6094771428571428,-1.8054561904761912
EYEN_20240304,-10.099233333333334,-0.18740294117647058,-9.911830392156864
SF_20020826,0.0018000000000000075,-0.02788571428571428,0.029685714285714287
NVS_20070313,0.041475,-0.1542323529411765,0.19570735294117647
UTHR_20180730,-1.6977000000000002,0.40074857142857145,-2.098448571428572
NVS_20051102,0.27266,0.20256764705882357,0.07009235294117644
FDN_20090710,0.4719,0.07622571428571427,0.39567428571428576
NVS_20000816,0.36004,-0.004367647058823484,0.3644076470588235
SNY_20210716,-0.17350000000000004,-0.01624705882352942,-0.15725294117647062
LLY_20170928,0.2658,0.0007529411764705784,0.2650470588235294
BMRN_20170427,0.618475,0.09116470588235291,0.5273102941176471
ALC_20000223,-1.128975,0.37824137931034474,-1.5072163793103448
HRTX_20171109,0.553125,-0.13975999999999997,0.692885
AKCA_20181005,0.8010999999999999,0.1699714285714286,0.6311285714285713
JNJ_20000303,0.6937,-0.5073352941176471,1.201035294117647
CCXI_20211007,25.472925000000004,0.5470499999999999,24.925875
ASND_20240809,0.39633333333333337,-0.04478823529411763,0.441121568627451
BAX_20020321,0.19229999999999997,0.12569375000000002,0.06660624999999994
MDWD_20221228,4.159675,0.42772941176470597,3.7319455882352943
NVS_20211029,-0.8153666666666667,-0.3139028571428573,-0.5014638095238093
MRK_20240326,1.6154000000000002,0.05629142857142859,1.5591085714285715
BMRN_20071213,6.939975,0.1365676470588235,6.803407352941177
BHC_20001221,0.27770000000000006,-0.03462647058823526,0.3123264705882353
SNY_20220831,-0.3608,-0.5990029411764705,0.23820294117647048
AAPL_20060519,-0.21709999999999993,0.3389342857142858,-0.5560342857142858
BMY_20240926,0.45815000000000006,-0.06606470588235287,0.524214705882353
BAX_20230929,0.37403333333333333,-0.5234114285714286,0.8974447619047619
JNJ_20160920,0.256,-0.1422028571428571,0.3982028571428571
BAX_20210115,-0.19346666666666668,-0.06778181818181815,-0.1256848484848485
